province_id,centroid_x,centroid_y,pixel_count,biome,coastal
417,3587.2,780.4,194,Temperate Broadleaf & Mixed Forests,1
418,3432.1,761.0,521,Temperate Broadleaf & Mixed Forests,0
419,3500.5,720.2,489,"Temperate Grasslands, Savannas & Shrublands",1
420,3525.8,711.7,354,Deserts & Xeric Shrublands,1
421,3570.7,726.8,552,Deserts & Xeric Shrublands,1
422,3475.7,681.1,429,Temperate Broadleaf & Mixed Forests,0
423,3505.1,699.9,300,Temperate Broadleaf & Mixed Forests,1
424,3549.4,748.6,563,Deserts & Xeric Shrublands,0
425,3565.2,698.5,296,"Temperate Grasslands, Savannas & Shrublands",1
426,3608.7,790.3,279,Temperate Broadleaf & Mixed Forests,1
427,3668.1,808.6,1277,Deserts & Xeric Shrublands,0
428,3608.3,806.9,377,Deserts & Xeric Shrublands,0
429,3616.2,857.3,439,Temperate Broadleaf & Mixed Forests,0
430,3604.6,918.2,467,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
431,3686.8,944.6,614,Deserts & Xeric Shrublands,1
432,3709.2,890.7,2001,Deserts & Xeric Shrublands,0
433,3671.4,871.7,997,Deserts & Xeric Shrublands,0
434,3754.0,947.9,1514,Deserts & Xeric Shrublands,0
435,3752.3,894.4,1197,Deserts & Xeric Shrublands,0
436,3733.5,856.4,1424,Deserts & Xeric Shrublands,0
437,3693.3,747.7,1384,Deserts & Xeric Shrublands,0
438,3703.0,717.0,2106,Deserts & Xeric Shrublands,0
439,3632.8,647.1,2754,Deserts & Xeric Shrublands,1
440,3750.2,661.6,978,Deserts & Xeric Shrublands,1
441,3767.2,713.4,2491,Deserts & Xeric Shrublands,0
442,3809.1,727.8,1623,Deserts & Xeric Shrublands,0
443,3673.6,663.7,3252,Deserts & Xeric Shrublands,1
444,3793.6,761.7,2119,Deserts & Xeric Shrublands,0
445,3782.7,787.8,1519,Deserts & Xeric Shrublands,0
446,3782.7,820.8,864,Deserts & Xeric Shrublands,0
447,3837.2,881.8,1012,Deserts & Xeric Shrublands,0
448,3871.6,856.4,1262,Deserts & Xeric Shrublands,0
449,3812.8,840.0,1556,Deserts & Xeric Shrublands,0
450,3856.2,803.7,953,Deserts & Xeric Shrublands,0
451,3871.1,825.6,983,Deserts & Xeric Shrublands,0
452,3922.7,793.4,1037,Deserts & Xeric Shrublands,0
453,3823.3,754.1,592,Deserts & Xeric Shrublands,0
454,3847.2,744.1,827,Deserts & Xeric Shrublands,0
455,3805.5,675.5,1988,Deserts & Xeric Shrublands,0
456,3843.0,619.7,3986,Deserts & Xeric Shrublands,0
457,3891.1,707.6,1365,"Temperate Grasslands, Savannas & Shrublands",0
458,3918.2,747.0,1209,Montane Grasslands & Shrublands,0
459,3939.1,650.7,2289,Deserts & Xeric Shrublands,0
460,3930.8,719.9,1041,"Temperate Grasslands, Savannas & Shrublands",0
461,4025.6,644.5,4417,Deserts & Xeric Shrublands,0
462,3459.8,675.4,329,Temperate Broadleaf & Mixed Forests,1
463,3439.4,637.4,1089,"Temperate Grasslands, Savannas & Shrublands",0
464,3548.0,604.4,1582,Deserts & Xeric Shrublands,1
465,3644.4,592.2,2105,Deserts & Xeric Shrublands,1
466,3521.8,562.3,2054,"Temperate Grasslands, Savannas & Shrublands",0
467,3453.8,518.7,1464,"Temperate Grasslands, Savannas & Shrublands",0
468,3481.5,586.4,1314,"Temperate Grasslands, Savannas & Shrublands",0
469,3583.7,578.5,1886,Deserts & Xeric Shrublands,1
470,3639.9,548.8,2316,Deserts & Xeric Shrublands,0
471,3701.5,595.8,3541,Deserts & Xeric Shrublands,1
472,3696.6,538.1,2787,"Temperate Grasslands, Savannas & Shrublands",0
473,3574.0,477.6,1217,"Temperate Grasslands, Savannas & Shrublands",0
474,3587.9,508.6,1674,"Temperate Grasslands, Savannas & Shrublands",0
475,3668.3,442.8,1992,Temperate Broadleaf & Mixed Forests,0
476,3889.9,536.0,3265,"Temperate Grasslands, Savannas & Shrublands",0
477,3936.1,584.2,3983,Deserts & Xeric Shrublands,1
478,4021.2,531.5,2270,"Temperate Grasslands, Savannas & Shrublands",0
479,3906.4,473.2,1882,"Temperate Grasslands, Savannas & Shrublands",0
480,4116.9,426.2,5164,Temperate Broadleaf & Mixed Forests,0
481,1827.3,635.0,93,Temperate Broadleaf & Mixed Forests,1
482,1598.2,769.2,291,Temperate Broadleaf & Mixed Forests,1
483,1663.7,824.4,110,Temperate Broadleaf & Mixed Forests,1
484,1521.0,811.8,226,Temperate Broadleaf & Mixed Forests,1
485,1573.4,825.2,311,Temperate Conifer Forests,1
486,1619.6,852.2,264,Temperate Broadleaf & Mixed Forests,1
487,1598.9,885.5,240,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
488,1658.0,882.2,164,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
489,1669.1,859.4,102,Temperate Broadleaf & Mixed Forests,1
490,1712.5,878.2,170,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
491,1719.5,977.9,116,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
492,1768.2,884.5,209,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
493,1797.5,886.7,56,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
494,1830.4,899.1,27,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
495,1837.6,907.0,29,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
496,1845.9,918.3,71,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
497,1848.5,930.3,46,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
498,1853.6,943.0,56,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
499,1854.9,955.5,50,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
500,1847.8,974.6,83,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
501,1876.2,967.4,42,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
502,1852.2,1007.9,143,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
503,3896.2,1013.3,863,Deserts & Xeric Shrublands,1
504,3863.6,992.6,717,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
505,3860.2,959.9,316,Deserts & Xeric Shrublands,0
506,3927.8,905.4,296,Deserts & Xeric Shrublands,0
507,3972.5,880.1,228,Deserts & Xeric Shrublands,0
508,3972.8,834.4,1058,Temperate Broadleaf & Mixed Forests,0
509,4006.8,866.3,683,Temperate Broadleaf & Mixed Forests,0
510,3998.4,892.5,259,Deserts & Xeric Shrublands,0
511,4033.4,897.8,267,Tropical & Subtropical Moist Broadleaf Forests,0
512,3949.7,932.5,611,Deserts & Xeric Shrublands,0
513,3914.6,951.9,1041,Deserts & Xeric Shrublands,0
514,3940.9,961.6,721,Deserts & Xeric Shrublands,0
515,3910.8,1049.0,191,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
516,3956.2,1036.3,233,Tropical & Subtropical Dry Broadleaf Forests,0
517,3949.7,1054.3,264,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
518,3976.5,995.2,292,Tropical & Subtropical Dry Broadleaf Forests,0
519,3996.5,956.2,406,Tropical & Subtropical Dry Broadleaf Forests,0
520,4002.4,940.1,216,Deserts & Xeric Shrublands,0
521,3908.6,1038.7,209,Deserts & Xeric Shrublands,0
522,4015.3,932.1,333,Deserts & Xeric Shrublands,0
523,4073.0,966.7,330,Tropical & Subtropical Moist Broadleaf Forests,0
524,4030.4,948.3,402,Tropical & Subtropical Moist Broadleaf Forests,0
525,4021.7,974.5,662,Tropical & Subtropical Dry Broadleaf Forests,0
526,3990.8,1030.6,451,Tropical & Subtropical Dry Broadleaf Forests,0
527,3998.8,1044.9,351,Deserts & Xeric Shrublands,0
528,3999.2,996.2,529,Tropical & Subtropical Dry Broadleaf Forests,0
529,3949.5,1085.9,231,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
530,3953.7,1121.0,137,Tropical & Subtropical Moist Broadleaf Forests,1
531,3974.1,1181.3,112,Tropical & Subtropical Moist Broadleaf Forests,1
532,4018.6,1139.7,211,Deserts & Xeric Shrublands,0
533,4003.3,1210.1,238,Tropical & Subtropical Moist Broadleaf Forests,0
534,3997.7,1224.6,144,Tropical & Subtropical Moist Broadleaf Forests,1
535,3999.8,1235.5,149,Tropical & Subtropical Moist Broadleaf Forests,1
536,4029.9,1244.8,299,Tropical & Subtropical Moist Broadleaf Forests,1
537,4005.0,1250.6,252,Tropical & Subtropical Moist Broadleaf Forests,1
538,4013.0,1223.6,355,Tropical & Subtropical Moist Broadleaf Forests,0
539,4052.5,1180.7,174,Deserts & Xeric Shrublands,1
540,4048.9,1206.6,120,Tropical & Subtropical Dry Broadleaf Forests,1
541,4002.3,1160.6,319,Tropical & Subtropical Moist Broadleaf Forests,0
542,4031.8,1112.8,363,Deserts & Xeric Shrublands,0
543,4069.7,1133.0,231,Tropical & Subtropical Moist Broadleaf Forests,1
544,3990.5,1095.8,364,Deserts & Xeric Shrublands,0
545,3984.9,1075.2,358,Deserts & Xeric Shrublands,0
546,4047.0,1056.2,720,Tropical & Subtropical Dry Broadleaf Forests,0
547,4075.2,1097.0,588,Tropical & Subtropical Moist Broadleaf Forests,0
548,4010.3,1055.2,321,Tropical & Subtropical Dry Broadleaf Forests,0
549,4094.4,1112.1,347,Tropical & Subtropical Moist Broadleaf Forests,1
550,4051.8,1014.3,439,Tropical & Subtropical Dry Broadleaf Forests,0
551,4071.4,1027.9,613,Tropical & Subtropical Moist Broadleaf Forests,0
552,4150.4,1069.8,274,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
553,4115.7,1041.0,404,Tropical & Subtropical Dry Broadleaf Forests,0
554,4088.4,926.6,247,Tropical & Subtropical Moist Broadleaf Forests,0
555,4092.6,977.3,260,Tropical & Subtropical Moist Broadleaf Forests,0
556,4079.8,987.7,210,Tropical & Subtropical Dry Broadleaf Forests,0
557,4142.3,940.3,319,Tropical & Subtropical Moist Broadleaf Forests,0
558,4132.0,990.0,386,Tropical & Subtropical Moist Broadleaf Forests,0
559,4034.1,986.1,282,Tropical & Subtropical Dry Broadleaf Forests,0
560,4140.3,1018.2,488,Tropical & Subtropical Dry Broadleaf Forests,0
561,4190.9,1040.5,222,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
562,4195.9,963.9,453,Tropical & Subtropical Moist Broadleaf Forests,0
563,4181.5,983.5,258,Tropical & Subtropical Moist Broadleaf Forests,0
564,4214.9,1007.7,255,Tropical & Subtropical Moist Broadleaf Forests,1
565,4202.7,950.4,267,Tropical & Subtropical Coniferous Forests,0
566,4275.9,961.1,335,Tropical & Subtropical Moist Broadleaf Forests,0
567,4239.0,996.5,300,Tropical & Subtropical Moist Broadleaf Forests,0
568,4246.5,1037.0,468,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
569,3986.2,1129.3,430,Tropical & Subtropical Moist Broadleaf Forests,0
570,4274.9,971.9,402,Tropical & Subtropical Moist Broadleaf Forests,0
571,4245.9,962.3,612,Tropical & Subtropical Moist Broadleaf Forests,0
572,4058.7,1297.4,160,Tropical & Subtropical Moist Broadleaf Forests,1
573,4259.2,991.4,376,Tropical & Subtropical Moist Broadleaf Forests,0
574,4256.3,1214.2,157,Tropical & Subtropical Moist Broadleaf Forests,1
575,3796.5,977.6,799,Deserts & Xeric Shrublands,1
576,3843.7,937.6,1469,Deserts & Xeric Shrublands,0
577,3860.0,892.4,913,Deserts & Xeric Shrublands,0
578,3923.7,833.9,427,Deserts & Xeric Shrublands,0
579,4261.5,1060.8,753,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
580,4273.7,1032.7,302,Tropical & Subtropical Moist Broadleaf Forests,0
581,4296.4,1036.0,201,Tropical & Subtropical Moist Broadleaf Forests,0
582,4320.0,1002.1,448,Tropical & Subtropical Moist Broadleaf Forests,0
583,4341.6,1020.8,775,Tropical & Subtropical Moist Broadleaf Forests,0
584,4301.9,1046.6,305,Tropical & Subtropical Dry Broadleaf Forests,0
585,4312.8,1093.9,356,Tropical & Subtropical Moist Broadleaf Forests,0
586,4312.5,1111.6,286,Tropical & Subtropical Moist Broadleaf Forests,1
587,4361.4,1053.0,700,Tropical & Subtropical Moist Broadleaf Forests,0
588,4338.0,1060.1,245,Tropical & Subtropical Moist Broadleaf Forests,0
589,4345.1,1086.0,246,Tropical & Subtropical Moist Broadleaf Forests,0
590,4327.1,1118.7,303,Tropical & Subtropical Moist Broadleaf Forests,1
591,4344.1,1176.3,338,Tropical & Subtropical Moist Broadleaf Forests,1
592,4359.3,1178.2,184,Tropical & Subtropical Moist Broadleaf Forests,0
593,4367.8,1276.4,453,Tropical & Subtropical Moist Broadleaf Forests,1
594,4389.7,1299.4,207,Tropical & Subtropical Moist Broadleaf Forests,1
595,4383.4,1332.1,246,Tropical & Subtropical Moist Broadleaf Forests,1
596,4407.1,1362.8,197,Tropical & Subtropical Moist Broadleaf Forests,1
597,4422.5,1370.0,261,Tropical & Subtropical Moist Broadleaf Forests,1
598,4417.6,1351.5,206,Tropical & Subtropical Moist Broadleaf Forests,1
599,4399.3,1317.3,337,Tropical & Subtropical Moist Broadleaf Forests,1
600,4374.3,1169.2,226,Tropical & Subtropical Moist Broadleaf Forests,0
601,4353.8,1118.4,478,Tropical & Subtropical Moist Broadleaf Forests,0
602,4364.9,1080.3,404,Tropical & Subtropical Dry Broadleaf Forests,0
603,4400.5,1191.5,295,Tropical & Subtropical Moist Broadleaf Forests,1
604,4437.3,1206.4,224,Tropical & Subtropical Moist Broadleaf Forests,1
605,4475.2,1226.9,244,Tropical & Subtropical Moist Broadleaf Forests,1
606,4495.9,1217.8,302,Tropical & Subtropical Moist Broadleaf Forests,1
607,4505.0,1175.6,275,Tropical & Subtropical Dry Broadleaf Forests,1
608,4476.2,1156.5,203,Tropical & Subtropical Dry Broadleaf Forests,0
609,4431.9,1179.1,392,Tropical & Subtropical Moist Broadleaf Forests,1
610,4449.4,1070.5,272,Tropical & Subtropical Moist Broadleaf Forests,1
611,4436.6,1105.4,438,Tropical & Subtropical Dry Broadleaf Forests,0
612,4402.0,1164.0,532,Tropical & Subtropical Moist Broadleaf Forests,0
613,4455.1,1055.7,318,Tropical & Subtropical Moist Broadleaf Forests,0
614,4399.8,1099.4,691,Tropical & Subtropical Moist Broadleaf Forests,0
615,4393.7,1079.1,425,Tropical & Subtropical Moist Broadleaf Forests,0
616,4457.5,1035.2,609,Tropical & Subtropical Moist Broadleaf Forests,0
617,4302.0,1323.3,264,Tropical & Subtropical Moist Broadleaf Forests,1
618,4367.3,1365.2,201,Tropical & Subtropical Moist Broadleaf Forests,1
619,4350.4,1373.4,209,Tropical & Subtropical Moist Broadleaf Forests,1
620,4398.5,1389.9,510,Tropical & Subtropical Moist Broadleaf Forests,1
621,4417.8,1466.0,444,Tropical & Subtropical Moist Broadleaf Forests,1
622,4442.6,1443.8,622,Tropical & Subtropical Moist Broadleaf Forests,1
623,4446.2,1471.1,795,Tropical & Subtropical Moist Broadleaf Forests,1
624,4462.7,1500.2,187,Tropical & Subtropical Moist Broadleaf Forests,1
625,4495.2,1514.9,243,Tropical & Subtropical Moist Broadleaf Forests,1
626,4515.9,1517.2,127,Tropical & Subtropical Moist Broadleaf Forests,1
627,4581.8,1526.4,284,Tropical & Subtropical Moist Broadleaf Forests,1
628,4556.5,1513.0,228,Tropical & Subtropical Moist Broadleaf Forests,1
629,4539.7,1505.2,116,Tropical & Subtropical Moist Broadleaf Forests,1
630,4477.9,1497.1,135,Tropical & Subtropical Moist Broadleaf Forests,1
631,4603.1,1530.6,115,Tropical & Subtropical Moist Broadleaf Forests,1
632,4646.1,1534.7,330,Tropical & Subtropical Moist Broadleaf Forests,1
633,4709.0,1533.0,423,Tropical & Subtropical Moist Broadleaf Forests,1
634,4678.4,1552.8,232,Tropical & Subtropical Moist Broadleaf Forests,1
635,4741.3,1554.7,314,Tropical & Subtropical Moist Broadleaf Forests,1
636,4597.8,1335.1,482,Tropical & Subtropical Moist Broadleaf Forests,1
637,4624.4,1309.8,607,Tropical & Subtropical Moist Broadleaf Forests,1
638,4626.1,1395.8,632,Tropical & Subtropical Moist Broadleaf Forests,1
639,4585.0,1440.9,510,Tropical & Subtropical Moist Broadleaf Forests,1
640,4512.7,1382.4,365,Tropical & Subtropical Moist Broadleaf Forests,1
641,4678.2,1485.2,150,Tropical & Subtropical Moist Broadleaf Forests,1
642,4698.2,1443.1,310,Tropical & Subtropical Moist Broadleaf Forests,1
643,4705.5,1419.8,679,Tropical & Subtropical Moist Broadleaf Forests,1
644,4754.8,1371.9,238,Tropical & Subtropical Moist Broadleaf Forests,1
645,4782.3,1451.2,176,Tropical & Subtropical Moist Broadleaf Forests,1
646,4809.9,1454.7,40,Tropical & Subtropical Moist Broadleaf Forests,1
647,4825.8,1448.0,373,Tropical & Subtropical Moist Broadleaf Forests,1
648,4806.8,1383.0,310,Tropical & Subtropical Moist Broadleaf Forests,1
649,4799.5,1372.0,113,Tropical & Subtropical Moist Broadleaf Forests,1
650,4797.3,1413.4,114,Tropical & Subtropical Moist Broadleaf Forests,1
651,4697.3,1305.2,60,Tropical & Subtropical Moist Broadleaf Forests,1
652,4753.1,1294.4,557,Tropical & Subtropical Moist Broadleaf Forests,1
653,4750.7,1271.4,279,Tropical & Subtropical Moist Broadleaf Forests,1
654,4757.3,1208.5,271,Tropical & Subtropical Moist Broadleaf Forests,1
655,4646.5,1255.7,141,Tropical & Subtropical Moist Broadleaf Forests,1
656,4693.9,1171.3,135,Tropical & Subtropical Moist Broadleaf Forests,1
657,4689.8,1112.7,231,Tropical & Subtropical Moist Broadleaf Forests,1
658,4707.2,1122.3,549,Tropical & Subtropical Moist Broadleaf Forests,1
659,4438.0,1406.5,41,Tropical & Subtropical Moist Broadleaf Forests,1
660,4377.7,1039.7,660,Tropical & Subtropical Moist Broadleaf Forests,0
661,4371.5,984.2,1601,Tropical & Subtropical Moist Broadleaf Forests,0
662,4417.3,987.0,1542,Tropical & Subtropical Moist Broadleaf Forests,0
663,4426.8,1015.1,1481,Tropical & Subtropical Moist Broadleaf Forests,0
664,4466.0,1008.0,912,Tropical & Subtropical Moist Broadleaf Forests,0
665,4555.9,1026.9,749,Tropical & Subtropical Moist Broadleaf Forests,1
666,4528.0,1080.6,210,Tropical & Subtropical Moist Broadleaf Forests,1
667,4577.0,1024.2,596,Tropical & Subtropical Moist Broadleaf Forests,1
668,4575.8,1034.9,39,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
669,4666.7,965.8,710,Tropical & Subtropical Moist Broadleaf Forests,1
670,4605.4,976.7,837,Tropical & Subtropical Moist Broadleaf Forests,0
671,4568.7,930.3,1377,Tropical & Subtropical Moist Broadleaf Forests,1
672,4534.7,914.2,1086,Tropical & Subtropical Moist Broadleaf Forests,1
673,4495.8,965.7,1215,Tropical & Subtropical Moist Broadleaf Forests,0
674,4459.5,968.0,1854,Tropical & Subtropical Moist Broadleaf Forests,0
675,4429.9,953.0,788,Tropical & Subtropical Moist Broadleaf Forests,0
676,4202.7,920.1,712,Montane Grasslands & Shrublands,0
677,4240.8,904.5,1172,Montane Grasslands & Shrublands,0
678,4374.1,907.6,1838,Temperate Conifer Forests,0
679,4440.4,891.4,1080,Temperate Broadleaf & Mixed Forests,0
680,4490.4,904.0,1737,Temperate Broadleaf & Mixed Forests,0
681,4523.7,893.3,764,Temperate Broadleaf & Mixed Forests,0
682,4586.5,887.4,973,Temperate Broadleaf & Mixed Forests,0
683,4603.8,926.1,1212,Tropical & Subtropical Moist Broadleaf Forests,1
684,4674.2,898.7,569,Temperate Broadleaf & Mixed Forests,1
685,4681.5,855.8,725,Temperate Broadleaf & Mixed Forests,1
686,4629.6,893.2,701,Temperate Broadleaf & Mixed Forests,0
687,4562.6,847.3,898,Temperate Broadleaf & Mixed Forests,0
688,4587.0,821.9,550,Temperate Broadleaf & Mixed Forests,0
689,4487.8,848.8,1179,Temperate Broadleaf & Mixed Forests,0
690,4660.6,794.5,754,Temperate Broadleaf & Mixed Forests,1
691,4631.6,783.1,787,Temperate Broadleaf & Mixed Forests,0
692,4585.4,797.9,574,Temperate Broadleaf & Mixed Forests,0
693,4547.8,770.6,781,Temperate Broadleaf & Mixed Forests,0
694,4542.6,801.4,857,Temperate Broadleaf & Mixed Forests,0
695,4629.1,752.4,691,Temperate Broadleaf & Mixed Forests,1
696,4607.2,738.7,528,Temperate Broadleaf & Mixed Forests,0
697,4577.2,725.3,1154,"Temperate Grasslands, Savannas & Shrublands",0
698,4461.9,761.9,937,Temperate Conifer Forests,0
699,4433.7,796.8,1504,Deserts & Xeric Shrublands,0
700,4511.2,829.9,1344,Temperate Broadleaf & Mixed Forests,0
701,4517.1,739.0,1780,Montane Grasslands & Shrublands,0
702,4548.8,708.0,1277,Deserts & Xeric Shrublands,0
703,4647.6,693.0,1486,"Temperate Grasslands, Savannas & Shrublands",0
704,4683.6,709.6,442,Temperate Broadleaf & Mixed Forests,1
705,4296.1,838.2,4129,Montane Grasslands & Shrublands,0
706,4252.3,764.7,2539,Deserts & Xeric Shrublands,0
707,4289.6,716.8,2991,Deserts & Xeric Shrublands,0
708,4355.8,734.3,1461,Deserts & Xeric Shrublands,0
709,4446.8,736.9,2270,Deserts & Xeric Shrublands,0
710,4054.2,802.2,2261,Montane Grasslands & Shrublands,0
711,4171.7,774.0,3572,Montane Grasslands & Shrublands,0
712,4060.6,726.1,1343,Deserts & Xeric Shrublands,0
713,4216.1,641.5,983,Deserts & Xeric Shrublands,0
714,4162.3,580.8,2498,Deserts & Xeric Shrublands,0
715,4160.0,644.6,3687,Deserts & Xeric Shrublands,0
716,4283.6,496.6,7232,Temperate Conifer Forests,0
717,4527.7,570.0,3183,Boreal Forests/Taiga,0
718,4244.9,579.1,1563,Deserts & Xeric Shrublands,0
719,4309.8,559.3,3424,Deserts & Xeric Shrublands,0
720,4473.2,663.9,2536,Deserts & Xeric Shrublands,0
721,4576.3,597.6,3351,"Temperate Grasslands, Savannas & Shrublands",0
722,4698.6,631.3,902,"Temperate Grasslands, Savannas & Shrublands",0
723,4622.5,631.4,1786,"Temperate Grasslands, Savannas & Shrublands",0
724,4694.4,508.3,2609,"Temperate Grasslands, Savannas & Shrublands",0
725,4741.9,577.4,996,Temperate Broadleaf & Mixed Forests,0
726,4726.9,675.8,1373,Temperate Broadleaf & Mixed Forests,0
727,4809.3,546.2,1434,Temperate Broadleaf & Mixed Forests,0
728,4787.5,570.4,805,"Temperate Grasslands, Savannas & Shrublands",0
729,4947.6,571.3,2369,Temperate Broadleaf & Mixed Forests,1
730,4784.5,651.0,722,Temperate Broadleaf & Mixed Forests,0
731,4842.3,597.6,1948,Temperate Broadleaf & Mixed Forests,0
732,4796.4,723.4,703,Temperate Broadleaf & Mixed Forests,1
733,4763.8,754.0,239,Temperate Broadleaf & Mixed Forests,1
734,4801.3,764.2,402,Temperate Broadleaf & Mixed Forests,0
735,4787.5,764.5,235,Temperate Broadleaf & Mixed Forests,1
736,4814.9,789.7,295,Temperate Broadleaf & Mixed Forests,1
737,4788.2,805.0,227,Temperate Broadleaf & Mixed Forests,1
738,4686.6,1027.0,194,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
739,3984.3,733.3,1648,Montane Grasslands & Shrublands,0
740,4017.0,1001.9,402,Tropical & Subtropical Dry Broadleaf Forests,0
