province_id,assigned_tag,status,confidence,authority_type,source_url,source_note,reviewer,review_date
759,TUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded ge authority capital (Tapuia, province 761). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
760,TUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded ge authority capital (Tapuia, province 761). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
762,TPQ,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded tupinamba authority capital (Tupiniquim, province 757). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
763,TPQ,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded tupinamba authority capital (Tupiniquim, province 757). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
764,TPQ,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded tupinamba authority capital (Tupiniquim, province 757). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
765,TUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded ge authority capital (Tapuia, province 761). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
766,TPQ,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded tupinamba authority capital (Tupiniquim, province 757). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
768,GUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded guarani authority capital (Guarani, province 2884). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
769,GUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded guarani authority capital (Guarani, province 2884). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
772,CUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded charruan authority capital (Charrua, province 778). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
773,CUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded charruan authority capital (Charrua, province 778). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
775,GUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded guarani authority capital (Guarani, province 2884). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
776,GUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded guarani authority capital (Guarani, province 2884). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
777,GUA,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded guarani authority capital (Guarani, province 2884). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
779,HET,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded het authority capital (Pampas Peoples, province 2860). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
780,TEH,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded patagonian authority capital (Tehuelche Confederacies, province 2870). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
781,TEH,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded patagonian authority capital (Tehuelche Confederacies, province 2870). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
782,TEH,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded patagonian authority capital (Tehuelche Confederacies, province 2870). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
783,TEH,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded patagonian authority capital (Tehuelche Confederacies, province 2870). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
785,MPC,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded mapuche authority capital (Mapuche, province 784). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
786,HET,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded het authority capital (Pampas Peoples, province 2860). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
