province_id,province_name,history_file,definition_status,current_owner,tribal_owner,dated_1444_owner,dated_owner_date,proposed_owner,country_name,category,status,confidence,authority_type,culture,religion,native_size,longitude,latitude,land_luma_ratio,source_url,source_note,reviewer,review_date
130,Istria,130 - Istria.txt,x,VEN,,,,VEN,Venice,existing_owner,existing,source_explicit,state_or_polity,dalmatian,catholic,,13.36930,45.84865,0.484472,,Existing top-level owner in the imported province history.,,
131,Croatia,131 - Zagorje.txt,x,CRO,,,,CRO,Croatia,existing_owner,existing,source_explicit,state_or_polity,croatian,catholic,,15.31920,46.28057,1.000000,,Existing top-level owner in the imported province history.,,
132,Steiermark,132 - Steiermark.txt,x,HAB,,,,HAB,Austria,existing_owner,existing,source_explicit,state_or_polity,austrian,catholic,,13.78488,48.07071,1.000000,,Existing top-level owner in the imported province history.,,
133,Linz,133 - Linz.txt,x,HAB,,,,HAB,Austria,existing_owner,existing,source_explicit,state_or_polity,austrian,catholic,,13.99404,49.16280,1.000000,,Existing top-level owner in the imported province history.,,
134,Wien,134 - Wien.txt,x,HAB,,,,HAB,Austria,existing_owner,existing,source_explicit,state_or_polity,austrian,catholic,,15.70654,48.71580,1.000000,,Existing top-level owner in the imported province history.,,
135,Sopron,135 - Sopron.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,hungarian,catholic,,16.16582,47.92449,0.982249,,Existing top-level owner in the imported province history.,,
136,Dalmatia,136 - Dalmatia.txt,x,VEN,,VEN,1420.1.1,VEN,Venice,applied_documented_assignment,applied,source_explicit,state_or_polity,dalmatian,catholic,,15.76576,44.16755,0.894737,,Promoted from the imported 1420.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
137,Ragusa,137 - Ragusa.txt,x,RAG,,,,RAG,Ragusa,existing_owner,existing,source_explicit,state_or_polity,dalmatian,catholic,,17.12865,43.52080,0.917197,,Existing top-level owner in the imported province history.,,
138,Zeta,138 - Zeta.txt,x,SER,,SER,1421.1.1,SER,Serbia,applied_documented_assignment,applied,source_explicit,state_or_polity,serbian,orthodox,,18.93263,43.41816,1.000000,,Promoted from the imported 1421.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
139,Hum,139 - Hum.txt,x,HRZ,,,,HRZ,Herzegovina,existing_owner,existing,source_explicit,state_or_polity,bosnian,catholic,,16.76273,44.46745,1.000000,,Existing top-level owner in the imported province history.,,
140,Bosnia,140 - Bosnia.txt,x,BOS,,,,BOS,Bosnia,existing_owner,existing,source_explicit,state_or_polity,bosnian,orthodox,,17.30239,45.49950,1.000000,,Existing top-level owner in the imported province history.,,
141,Serbia,141 - Serbia.txt,x,SER,,,,SER,Serbia,existing_owner,existing,source_explicit,state_or_polity,serbian,orthodox,,19.99186,44.93690,1.000000,,Existing top-level owner in the imported province history.,,
142,Corfu,142 - Corfu.txt,x,VEN,,,,VEN,Venice,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,19.08778,40.24272,0.985294,,Existing top-level owner in the imported province history.,,
143,Albania,143 - Vlore.txt,x,TUR,,,,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,albanian,orthodox,,19.54644,41.10480,1.000000,,Existing top-level owner in the imported province history.,,
144,Janina,144 - Janina.txt,x,TUR,,TUR,1430.1.1,TUR,Ottoman Empire,applied_documented_assignment,applied,source_explicit,state_or_polity,greek,orthodox,,20.01803,40.33018,1.000000,,Promoted from the imported 1430.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
145,Morea,145 - Morea.txt,x,BYZ,,,,BYZ,Byzantine Empire,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,21.85392,37.64424,0.948207,,Existing top-level owner in the imported province history.,,
146,Athens,146 - Athens.txt,x,ATH,,ATH,1402.1.1,ATH,Duchy of Athens,applied_documented_assignment,applied,source_explicit,state_or_polity,greek,orthodox,,22.56041,38.92390,0.984314,,Promoted from the imported 1402.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
147,Salonica,147 - Salonica.txt,x,TUR,,TUR,1430.3.29,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,21.62642,40.21386,0.968944,,Existing top-level owner in the imported province history.,,
148,Macedonia,148 - Thessaloniki.txt,x,TUR,,TUR,1430.3.29,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,22.67706,41.29913,0.930000,,Existing top-level owner in the imported province history.,,
149,Edirne,149 - Edirne.txt,x,TUR,,,,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,25.99156,42.42641,1.000000,,Existing top-level owner in the imported province history.,,
150,Bulgaria,150 - Tarnovo.txt,x,TUR,,,,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,bulgarian,orthodox,,23.67556,43.95517,1.000000,,Existing top-level owner in the imported province history.,,
151,Constantinople,151 - Constantinople.txt,x,BYZ,,,,BYZ,Byzantine Empire,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,27.32435,42.09358,0.897059,,Existing top-level owner in the imported province history.,,
152,Slavonia,152 - Belovar.txt,x,CRO,,,,CRO,Croatia,existing_owner,existing,source_explicit,state_or_polity,croatian,catholic,,15.60078,47.07625,1.000000,,Existing top-level owner in the imported province history.,,
153,Pecs,153 - Pest.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,hungarian,catholic,,18.67601,48.02477,1.000000,,Existing top-level owner in the imported province history.,,
154,Ersekujvar,154 - Hont.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,slovak,catholic,,18.03745,49.11730,1.000000,,Existing top-level owner in the imported province history.,,
155,Szolnok,155 - Bekes.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,hungarian,catholic,,20.51996,47.32438,1.000000,,Existing top-level owner in the imported province history.,,
156,Banat,156 - Temes.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,transylvanian,catholic,,21.39401,46.20595,1.000000,,Existing top-level owner in the imported province history.,,
157,Partium,157 - Bihar.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,transylvanian,orthodox,,22.19343,48.08117,1.000000,,Existing top-level owner in the imported province history.,,
158,Transylvania,158 - Maros.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,transylvanian,catholic,,24.77508,47.17847,1.000000,,Existing top-level owner in the imported province history.,,
159,Silistria,159 - Silistria.txt,x,TUR,,,,TUR,Ottoman Empire,existing_owner,existing,source_explicit,state_or_polity,bulgarian,orthodox,,27.25732,44.47578,0.930233,,Existing top-level owner in the imported province history.,,
160,Oltenia,160 - Oltenia.txt,x,WAL,,,,WAL,Wallachia,existing_owner,existing,source_explicit,state_or_polity,romanian,orthodox,,23.14082,44.98431,1.000000,,Existing top-level owner in the imported province history.,,
161,Wallachia,161 - Tirgoviste.txt,x,WAL,,,,WAL,Wallachia,existing_owner,existing,source_explicit,state_or_polity,romanian,orthodox,,24.49307,45.68408,1.000000,,Existing top-level owner in the imported province history.,,
162,Carpathia,162 - Zemplen.txt,x,HUN,,,,HUN,Hungary,existing_owner,existing,source_explicit,state_or_polity,slovak,catholic,,21.11662,49.32530,1.000000,,Existing top-level owner in the imported province history.,,
163,Crete,163 - Crete.txt,x,VEN,,,,VEN,Venice,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,24.10824,35.73582,0.976000,,Existing top-level owner in the imported province history.,,
164,Naxos,164 - Naxos.txt,x,NAX,,,,NAX,Naxos,existing_owner,existing,source_explicit,state_or_polity,greek,orthodox,,24.19205,37.87549,0.923077,,Existing top-level owner in the imported province history.,,
165,Bern,165 - Bern.txt,x,SWI,,,,SWI,Switzerland,existing_owner,existing,source_explicit,state_or_polity,swiss,catholic,,6.76491,47.74925,0.000000,,Existing top-level owner in the imported province history.,,
166,Schwyz,166 - Schwyz.txt,x,SWI,,,,SWI,Switzerland,existing_owner,existing,source_explicit,state_or_polity,swiss,catholic,,7.82670,47.42106,0.533333,,Existing top-level owner in the imported province history.,,
167,Caux,167 - Caux.txt,x,ENG,,ENG,1420.5.12,ENG,England,applied_documented_assignment,applied,source_explicit,state_or_polity,normand,catholic,,0.30666,49.95268,0.000000,,Promoted from the imported 1420.5.12 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
168,Normandie,168 - Normandie.txt,x,ENG,,ENG,1420.5.12,ENG,England,applied_documented_assignment,applied,source_explicit,state_or_polity,normand,catholic,,-0.82667,49.49370,0.000000,,Promoted from the imported 1420.5.12 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
169,Armor,169 - Armor.txt,x,BRI,,,,BRI,Brittany,existing_owner,existing,source_explicit,state_or_polity,breton,catholic,,-3.00289,48.94299,0.000000,,Existing top-level owner in the imported province history.,,
170,Finist�re,170 - Finistere.txt,x,BRI,,,,BRI,Brittany,existing_owner,existing,source_explicit,state_or_polity,breton,catholic,,-4.44946,48.88918,0.082262,,Existing top-level owner in the imported province history.,,
171,Morbihan,171 - Vannetais.txt,x,BRI,,,,BRI,Brittany,existing_owner,existing,source_explicit,state_or_polity,breton,catholic,,-3.46144,48.39971,0.000000,,Existing top-level owner in the imported province history.,,
172,Vend�e,172 - Vendee.txt,x,BRI,,,,BRI,Brittany,existing_owner,existing,source_explicit,state_or_polity,breton,catholic,,-2.40375,47.86526,0.000000,,Existing top-level owner in the imported province history.,,
173,Labourd,173 - Labourd.txt,x,ENG,,,,ENG,England,existing_owner,existing,source_explicit,state_or_polity,basque,catholic,,-1.63474,44.33715,1.000000,,Existing top-level owner in the imported province history.,,
174,Gascogne,174 - Gascogne.txt,x,ENG,,,,ENG,England,existing_owner,existing,source_explicit,state_or_polity,gascon,catholic,,-1.23872,45.30330,0.803279,,Existing top-level owner in the imported province history.,,
175,Armagnac,175 - Armagnac.txt,x,AMG,,AMG,1444.1.1,AMG,Armangnac,applied_documented_assignment,applied,source_explicit,state_or_polity,gascon,catholic,,-0.42947,44.45636,1.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
176,B�arn,176 - Bearn.txt,x,FOI,,FOI,1444.1.1,FOI,Foix,applied_documented_assignment,applied,source_explicit,state_or_polity,gascon,catholic,,-0.81676,43.86414,1.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
177,Maine,177 - Maine.txt,x,ENG,,,,ENG,England,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,-1.06774,48.32042,0.000000,,Existing top-level owner in the imported province history.,,
178,Anjou,178 - Anjou.txt,x,PRO,,,,PRO,Provence,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,-0.95899,47.53323,0.000000,,Existing top-level owner in the imported province history.,,
179,Berry,179 - Berry.txt,x,FRA,,FRA,1416.3.15,FRA,France,applied_documented_assignment,applied,source_explicit,state_or_polity,cosmopolitan_french,catholic,,1.55060,47.52539,0.247241,,Promoted from the imported 1416.3.15 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
180,Poitou,180 - Poitou.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,-0.05519,46.91029,0.145349,,Existing top-level owner in the imported province history.,,
181,Valenciennes,181 - Rethel.txt,x,NEV,,,,NEV,Nevers,existing_owner,existing,source_explicit,state_or_polity,wallonian,catholic,,3.85216,50.11089,0.000000,,Existing top-level owner in the imported province history.,,
182,Vermandois,182 - Vermandois.txt,x,ORL,,ORL,1444.1.1,ORL,Orleans,applied_documented_assignment,applied,source_explicit,state_or_polity,cosmopolitan_french,catholic,,1.81720,49.88194,0.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
183,�le-de-France,183 - Ile-de-France.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,1.62400,49.19911,0.000000,,Existing top-level owner in the imported province history.,,
184,Orl�annais,184 - Orleanais.txt,x,ORL,,ORL,1444.1.1,ORL,Orleans,applied_documented_assignment,applied,source_explicit,state_or_polity,cosmopolitan_french,catholic,,1.25856,48.28226,0.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
185,Nemours,185 - Othe.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,2.47567,48.65065,0.002519,,Existing top-level owner in the imported province history.,,
186,Champagne,186 - Champagne.txt,x,FRA,,FRA,1429.1.1,FRA,France,existing_owner,existing,source_explicit,state_or_polity,cosmopolitan_french,catholic,,3.18704,49.57470,0.000000,,Existing top-level owner in the imported province history.,,
187,Barrois,187 - Barrois.txt,x,PRO,,PRO,1430.6.26,PRO,Provence,applied_documented_assignment,applied,source_explicit,state_or_polity,burgundian,catholic,,4.76670,48.84290,0.000000,,Promoted from the imported 1430.6.26 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
188,Metz,188 - Metz.txt,x,LOR,,,,LOR,Lorraine,existing_owner,existing,source_explicit,state_or_polity,burgundian,catholic,,5.94696,49.51169,0.000000,,Existing top-level owner in the imported province history.,,
189,Lothringen,189 - Lothringen.txt,x,LOR,,,,LOR,Lorraine,existing_owner,existing,source_explicit,state_or_polity,burgundian,catholic,,5.67050,48.88036,0.000000,,Existing top-level owner in the imported province history.,,
190,Bourbon,190 - Bourbon.txt,x,BOU,,BOU,1444.1.1,BOU,Bourbonnais,applied_documented_assignment,applied,source_explicit,state_or_polity,cosmopolitan_french,catholic,,2.35909,46.95627,0.900602,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
191,Nevers,191 - Nevers.txt,x,NEV,,,,NEV,Nevers,existing_owner,existing,source_explicit,state_or_polity,burgundian,catholic,,2.76627,47.86554,0.750988,,Existing top-level owner in the imported province history.,,
192,Bourgogne,192 - Bourgogne.txt,x,BUR,,,,BUR,Burgundy,existing_owner,existing,source_explicit,state_or_polity,burgundian,catholic,,4.44493,47.90715,0.000000,,Existing top-level owner in the imported province history.,,
193,Franche-Comt�,193 - Franche-Comte.txt,x,BUR,,,,BUR,Burgundy,existing_owner,existing,source_explicit,state_or_polity,burgundian,catholic,,5.42417,48.05039,0.000000,,Existing top-level owner in the imported province history.,,
194,P�rigord,194 - Bergerac.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,gascon,catholic,,-0.02335,45.56006,0.936073,,Existing top-level owner in the imported province history.,,
195,Limousin,195 - Limousin.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,gascon,catholic,,1.06909,45.85893,1.000000,,Existing top-level owner in the imported province history.,,
196,Toulouse,196 - Toulouse.txt,x,FRA,,,,FRA,France,existing_owner,existing,source_explicit,state_or_polity,occitain,catholic,,0.97105,44.36767,1.000000,,Existing top-level owner in the imported province history.,,
197,Roussillon,197 - Roussillon.txt,x,ARA,,,,ARA,Aragon,existing_owner,existing,source_explicit,state_or_polity,catalan,catholic,,1.99936,43.31494,0.836538,,Existing top-level owner in the imported province history.,,
198,Rouergue,198 - Rouergue.txt,x,AMG,,AMG,1444.1.1,AMG,Armangnac,applied_documented_assignment,applied,source_explicit,state_or_polity,occitain,catholic,,2.12673,44.94147,1.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
199,Auvergne,199 - Auvergne.txt,x,AUV,,AUV,1444.1.1,AUV,Auvergne,applied_documented_assignment,applied,source_explicit,state_or_polity,occitain,catholic,,2.28806,45.95916,1.000000,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
