province_id,province_name,longitude,latitude,biome_id,biome_name,red,green,blue,assignment_method,source_url
143,Albania,19.54644,41.10480,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
144,Janina,20.01803,40.33017,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
145,Morea,21.85392,37.64424,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
146,Athens,22.56041,38.92388,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
147,Salonica,21.62642,40.21388,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
148,Macedonia,22.67706,41.29913,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
149,Edirne,25.99156,42.42641,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
150,Bulgaria,23.67556,43.95515,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
151,Constantinople,27.32435,42.09358,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
152,Slavonia,15.60078,47.07623,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
153,Pecs,18.67601,48.02476,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
154,Ersekujvar,18.03745,49.11730,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
155,Szolnok,20.51996,47.32438,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
156,Banat,21.39401,46.20593,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
157,Partium,22.19343,48.08118,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
158,Transylvania,24.77508,47.17847,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
159,Silistria,27.25732,44.47578,11,"Temperate Grasslands, Savannas & Shrublands",139,148,78,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
160,Oltenia,23.14082,44.98432,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
161,Wallachia,24.49307,45.68406,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
162,Carpathia,21.11662,49.32529,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
163,Crete,24.10824,35.73582,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
164,Naxos,24.19205,37.87552,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
165,Bern,6.76491,47.74925,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
166,Schwyz,7.82670,47.42107,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
167,Caux,0.30666,49.95267,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
168,Normandie,-0.82667,49.49372,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
169,Armor,-3.00289,48.94300,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
170,Finistère,-4.44946,48.88918,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
171,Morbihan,-3.46144,48.39972,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
172,Vendée,-2.40375,47.86525,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
173,Labourd,-1.63474,44.33712,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
174,Gascogne,-1.23872,45.30329,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
175,Armagnac,-0.42947,44.45637,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
176,Béarn,-0.81676,43.86416,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
177,Maine,-1.06774,48.32044,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
178,Anjou,-0.95899,47.53323,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
179,Berry,1.55060,47.52541,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
180,Poitou,-0.05519,46.91027,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
181,Valenciennes,3.85216,50.11091,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
182,Vermandois,1.81720,49.88196,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
183,Île-de-France,1.62400,49.19910,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
184,Orléannais,1.25856,48.28228,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
185,Nemours,2.47567,48.65066,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
186,Champagne,3.18704,49.57470,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
187,Barrois,4.76670,48.84289,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
188,Metz,5.94696,49.51171,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
189,Lothringen,5.67050,48.88034,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
190,Bourbon,2.35909,46.95627,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
191,Nevers,2.76627,47.86554,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
192,Bourgogne,4.44493,47.90714,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
193,Franche-Comté,5.42417,48.05040,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
194,Périgord,-0.02335,45.56004,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
195,Limousin,1.06909,45.85895,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
196,Toulouse,0.97105,44.36769,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
197,Roussillon,1.99936,43.31493,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
198,Rouergue,2.12673,44.94145,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
199,Auvergne,2.28806,45.95914,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
200,Languedoc,3.34328,44.52434,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
201,Toulon,4.53396,44.30773,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
202,Avignon,4.40381,44.82621,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
203,Lyonnais,4.10979,46.25272,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
204,Dauphiné,4.89684,45.60190,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
205,Savoie,5.61927,46.21843,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
206,Galicia,-9.07382,43.79470,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
207,Asturias,-6.57727,43.98638,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
208,León,-6.68660,43.38804,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
209,Vizcaya,-3.21817,43.78618,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
210,Navarra,-2.19216,43.31797,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
211,Pirineo,-0.77678,43.01417,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
212,Girona,1.95309,42.79277,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
213,Barcelona,1.13344,42.27776,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
214,Zaragoza,-1.01439,42.20802,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
215,Castilla La Vieja,-5.42411,42.11072,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
216,Salamanca,-6.73042,41.53938,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
217,Madrid,-4.21748,41.30037,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
218,Badajoz,-7.03887,39.17905,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
219,Toledo,-4.47806,40.37761,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
220,València,-1.15898,40.60468,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
221,Murcia,-2.13772,38.63226,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
222,Almería,-3.03128,37.90812,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
223,Granada,-4.06821,37.88478,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
224,Andalucía,-6.38795,37.99000,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
225,Córdoba,-5.43023,38.64963,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
226,Gibraltar,-6.04102,36.95460,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
227,Lisboa,-9.63663,39.96254,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
228,Beira,-8.01244,40.90212,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
229,Beja,-8.71180,38.58806,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
230,Algarve,-8.79062,37.89239,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
231,Porto,-9.00953,42.28234,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
232,Bragança,-7.79247,42.17822,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
233,Cornwall,-5.45530,50.83360,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
234,Wessex,-2.16395,51.52669,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
235,Kent,0.08940,51.57422,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
236,London,-0.72248,52.01507,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
237,Oxfordshire,-1.70508,52.11524,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
238,Essex,-0.00967,52.19145,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
239,Gloucestershire,-2.87975,52.10653,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
240,Shrewsbury,-3.25872,52.71691,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
241,Glamorgan,-4.04324,51.99545,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
242,Gwynedd,-4.41384,53.25102,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
243,Lincoln,-0.86449,53.35930,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
244,Lancashire,-3.32729,54.07060,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
245,Yorkshire,-2.50339,54.17730,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
246,Northumberland,-2.55751,55.06326,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
247,Cumbria,-3.53604,54.70498,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
248,Lothian,-3.98269,55.92508,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
249,Ayrshire,-5.03173,55.37464,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
250,Perth,-4.52442,56.43190,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
251,Aberdeen,-3.45749,56.96907,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
252,Inverness,-5.35610,56.80328,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
253,Outer Hebrides,-7.48842,57.60397,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
254,Poznan,15.84415,52.57990,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
255,Kalisz,17.15041,52.05828,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
256,Plock,19.41661,52.86944,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
257,Mazovia,20.58833,52.18448,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
258,Lodz,18.23850,51.70829,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
259,Sandomir,20.62367,51.27118,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
